Cohort ID	Likelihood Weights	Mortality Prob
738	1.6096172156e-52	0.21759559241
739	2.06316637399e-109	0.0515865752389
740	8.07328994571e-23	0.247868011233
741	6.98712394931e-140	0.0655429140665
742	1.39073159144e-08	0.114425902723
743	2.23508599788e-10	0.239230479091
744	2.43559667984e-143	0.0517878204742
745	9.39424278954e-30	0.214546001084
746	8.72688029954e-102	0.222242327673
747	1.78764445839e-109	0.137966162842
748	3.75201675948e-18	0.101149038761
749	0.000245861359063	0.210537903927
750	6.89971836436e-106	0.145572400886
751	4.39271411573e-22	0.0768677217311
752	0.000479150004076	0.235569798565
753	2.51725399043e-138	0.229193993401
754	3.073600433e-145	0.148309030003
755	1.34216041481e-29	0.221340499304
756	5.06098088999e-100	0.133715605153
757	8.32791050194e-22	0.186692980033
758	3.5690585511e-68	0.129598127882
759	3.27137322428e-16	0.15114840349
760	4.44429452325e-40	0.0879103405668
761	0.00677173684934	0.242997784822
762	3.79743358944e-165	0.108843137649
763	2.0452183582e-09	0.0706919112233
764	0.00103609527848	0.0788630800458
765	0.00661556674822	0.0528184588385
766	2.08399669038e-15	0.193189139892
767	1.06480029559e-71	0.162899664048
768	1.37605167265e-48	0.208915670237
769	2.3473359349e-107	0.151415984657
770	5.25688549866e-35	0.208364207901
771	2.1688030495e-89	0.189152842854
772	2.75630399157e-69	0.205569695372
773	4.39206439448e-100	0.131296573795
774	1.85341561061e-16	0.179554126637
775	3.96403909754e-66	0.0859588595386
776	0.00151970343147	0.114363992678
777	7.42528221834e-10	0.084520924024
778	0.00637289265968	0.131727445003
779	2.33540895847e-14	0.0982837495931
780	0.00772367254894	0.131384398826
781	4.07250332887e-20	0.245044468487
782	1.00273543396e-152	0.114063865164
783	1.34837522939e-08	0.246498188995
784	1.11871956566e-152	0.177261225171
785	2.31022028228e-60	0.125018203679
786	2.44139405037e-22	0.221496899817
787	1.44787562083e-87	0.173917347874
788	8.36894551245e-70	0.100406616026
789	0.000156572193084	0.208571135595
790	6.49907058647e-90	0.136587701747
791	9.72744027637e-27	0.121502233466
792	1.04493198708e-12	0.116055387305
793	3.69737041755e-14	0.189473775123
794	7.21360275686e-73	0.103730024781
795	8.28652054973e-06	0.211655602741
796	5.52628488319e-93	0.10905775888
797	4.24297824731e-07	0.158824276717
798	4.50025967819e-37	0.147584298361
799	2.17479963739e-36	0.221071282519
800	3.18701741499e-125	0.227677286879
801	3.71415801212e-129	0.0868768884736
802	0.0127992127711	0.167069691788
803	6.61495162075e-49	0.229641009203
804	2.73313207722e-114	0.139223443807
805	5.36574033968e-21	0.234373661097
806	6.09047036446e-115	0.105798178091
807	0.000352870618773	0.171766234839
808	6.43617442245e-49	0.186490741953
809	8.32010951954e-60	0.0956411466701
810	6.33780287763e-06	0.0527535025115
811	1.19657552822e-20	0.133344792474
812	4.14125948802e-25	0.237696378371
813	3.70415284184e-167	0.118605621966
814	9.1230385366e-12	0.205948859097
815	2.17119406325e-92	0.0849472625655
816	0.00128909243493	0.11839056726
817	2.51978775671e-19	0.0789195441676
818	0.00539529196846	0.193354162829
819	1.09650270154e-70	0.189861524739
820	2.27543243272e-82	0.18769946359
821	2.54570570311e-70	0.100679206897
822	0.000125780542021	0.188472024325
823	3.97912742295e-68	0.0954595081832
824	0.00983803290899	0.134929823186
825	4.42371288402e-19	0.124384424334
826	3.97358322013e-17	0.121061582324
827	1.12951895526e-05	0.0615309614483
828	1.47595002303e-07	0.176329325373
829	4.68442181148e-63	0.191463320536
830	7.509210932e-86	0.172717738901
831	6.40581579289e-47	0.179662551233
832	2.77598231023e-70	0.0839881428435
833	0.00613014997782	0.0798893597878
834	0.00274292182303	0.152835008705
835	8.94647783828e-38	0.225066545271
836	2.58961734093e-105	0.0867906883094
837	0.0130163587083	0.142567823742
838	6.75068140901e-39	0.135786466806
839	2.00050462193e-20	0.149457837184
840	3.10560897701e-34	0.0823021540972
841	0.00481835745304	0.118488128227
842	4.067955482e-11	0.102376080821
843	6.60359669356e-06	0.218905388646
844	2.11267145833e-121	0.210066449155
845	8.79614598222e-94	0.135327831654
846	1.86915725715e-20	0.171403092158
847	3.27687001686e-54	0.0790931220532
848	0.00127288130646	0.151922658844
849	4.09898298255e-32	0.109389417157
850	3.13284598449e-05	0.221930190714
851	9.15178715596e-113	0.184319676181
852	7.98767851424e-70	0.176694802524
853	1.7889217553e-57	0.0749502600138
854	0.000159913659263	0.1441175759
855	2.48366167862e-26	0.247314555917
856	4.21071350343e-140	0.239659834815
857	1.46748314958e-155	0.179017128052
858	4.55988149161e-57	0.0803449742064
859	0.00752126703952	0.177825369744
860	2.79711776269e-58	0.163132422509
861	1.9272485223e-44	0.143733167532
862	7.46979160711e-31	0.135607493894
863	8.65641072986e-26	0.169853951132
864	8.22071147494e-45	0.219993977703
865	9.30913934605e-99	0.200224208074
866	2.66887285506e-85	0.165872108059
867	2.83923611429e-45	0.234940836307
868	1.93876645034e-143	0.0629479966883
869	2.14825778204e-08	0.248269301746
870	5.80168737e-150	0.0605989085336
871	3.03932208936e-06	0.0898991092277
872	0.0137993936309	0.134550532329
873	3.52170548852e-21	0.071501775237
874	0.000249228250159	0.1747340822
875	1.23945521021e-69	0.0595985128098
876	4.34197016607e-12	0.106924776201
877	2.2135055361e-06	0.0622073362239
878	1.22025921272e-12	0.190703866221
879	1.59309683281e-65	0.183691233518
880	2.10849507097e-78	0.12571611865
881	4.47925438755e-15	0.087638852006
882	0.00065041191412	0.199400965806
883	3.24380215939e-94	0.118075858153
884	4.35158101102e-10	0.209060233481
885	3.7176348371e-91	0.147580187836
886	6.95925726057e-31	0.15513388887
887	1.22055562841e-41	0.0556981698983
888	1.58800960561e-19	0.178846403976
889	1.63572079194e-65	0.120131300486
890	6.2292431427e-12	0.0958410054584
891	4.98928167344e-06	0.136776675242
892	5.47234110911e-24	0.126493491454
893	7.34094854959e-18	0.143957808017
894	3.64421727471e-32	0.245896670836
895	1.39694802272e-142	0.122875614074
896	5.30563840727e-14	0.204882026667
897	3.83208013797e-88	0.16055351931
898	4.28694685937e-46	0.227826217821
899	1.61970114238e-127	0.12099057023
900	5.30786588177e-16	0.0991037360373
901	0.000926134228666	0.232203847931
902	8.40179377694e-133	0.0587068527516
903	2.41611416514e-13	0.240150685612
904	6.15510924321e-167	0.161281383134
905	1.69753442159e-49	0.125272643337
906	5.76433073179e-21	0.249010464468
907	7.35606390892e-152	0.0616725292295
908	5.43421533546e-10	0.153341271954
909	1.97140454274e-30	0.0562194150911
910	3.74149039227e-11	0.164235147837
911	1.33419373076e-47	0.086093701799
912	0.0171206228995	0.176191840068
913	4.1283226381e-62	0.24618473515
914	6.5599376764e-160	0.224980510242
915	7.20944906188e-134	0.140367249884
916	3.31642297664e-20	0.19169217401
917	1.09966607592e-68	0.205493750001
918	1.06361860409e-102	0.148968616837
919	8.4568620283e-37	0.155706698036
920	1.14160129279e-35	0.0801568796744
921	0.00177457538861	0.123879985122
922	1.80619231587e-12	0.0784442506146
923	0.00369278954962	0.195378750669
924	1.05530899543e-91	0.14540259888
925	6.46899509705e-41	0.139775767341
926	1.6925951525e-25	0.227199594233
927	2.59460918422e-107	0.155523754462
928	5.07139982495e-39	0.131818166383
929	3.6717996649e-20	0.103778404443
930	0.00237647842359	0.064402407034
931	1.85494396372e-08	0.133627226745
932	1.6967852603e-28	0.0551506964813
933	3.57777018907e-18	0.10823078811
934	7.3865772495e-13	0.15070190197
935	1.0129025489e-36	0.243186613004
936	6.65921554074e-152	0.0718765828387
937	0.00130755701086	0.184608210843
938	6.28839333179e-80	0.14998647422
939	2.94603294203e-38	0.205419645855
940	9.5446916254e-99	0.0787213995748
941	0.00212693679046	0.0666405272872
942	6.5038453665e-12	0.12984372107
943	8.34706952992e-18	0.209392450396
944	5.83132579122e-90	0.088335147782
945	0.00980823375804	0.203555438429
946	4.0968693127e-91	0.108059599412
947	1.07692678712e-05	0.0933782975224
948	0.000546487581659	0.0533431178154
949	1.07092157167e-13	0.129731811984
950	9.00104477749e-15	0.126216298259
951	4.18937325149e-19	0.181868987239
952	1.17021552315e-62	0.0641836800941
953	5.41214267646e-09	0.0805207974085
954	0.0159569523746	0.0533151765802
955	3.15518109323e-18	0.0727592712895
956	0.000455508160144	0.180357855202
957	2.50287221901e-73	0.130531370435
958	4.54644454115e-22	0.114205262833
959	3.0971655861e-10	0.161582398849
960	2.70695727448e-53	0.24869209262
961	2.5544708254e-156	0.216897302804
962	4.03901813707e-115	0.18992463648
963	2.39379338243e-70	0.233651717826
964	4.91961926269e-106	0.0579457413366
965	9.92623052766e-15	0.0640666883231
966	9.34621990156e-08	0.144801257998
967	1.8020792788e-33	0.119833482591
968	7.2178049508e-18	0.237450412426
969	1.57765727718e-130	0.147912992229
970	1.56285108908e-46	0.157929822019
971	4.09180388492e-40	0.229052073146
972	4.87957175578e-129	0.139327009165
973	3.04186617322e-30	0.225406877854
974	3.51161565177e-96	0.100716349874
975	0.000155024975664	0.104761940832
976	1.9483839616e-05	0.115672278018
977	1.06937165077e-09	0.159512854096
978	1.47664999916e-38	0.0940257348054
979	0.0106550514424	0.184285834216
980	1.33983050082e-67	0.0785586565606
981	0.008286960006	0.0688200548999
982	1.43586951511e-07	0.224038349241
983	7.58776219905e-120	0.0973737407114
984	0.000428336056782	0.127200802205
985	6.43092781093e-21	0.164308418545
986	1.18989668887e-35	0.15516039399
987	5.8979690221e-35	0.0652047758884
988	1.80483250105e-10	0.22482518712
989	4.83245240115e-122	0.240227123684
990	3.84211115075e-120	0.212501460835
991	1.53099977226e-92	0.106760366989
992	1.08324496862e-06	0.155569359224
993	8.92880459515e-43	0.117883344804
994	1.02287969627e-12	0.160933462158
995	1.32334239082e-45	0.244880693783
996	4.15942772115e-136	0.112340583544
997	1.87308536761e-10	0.183759321185
998	2.97721527636e-47	0.115193441462
999	1.31546429299e-10	0.204895453203
